Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
27	-86.73605	9.021914	-61.17886	-107.41838	-51.067783	6.469237	-41.6959	-59.362804	100.0	100.0	135000	-39.34435	8.921026	30.747553	-79.59371	-39.345703	8.912844	29.250532	-78.72716	-39.07116	8.293067	7.1181173	-80.3384	1.2098678	5.23808	55.00883	-14.04084	36.401608	2.3493292	2.3800864	2.3544028	1517.5882539749146
28	-87.247284	7.6212	-72.20399	-104.45852	-50.38404	6.446462	-40.803364	-58.809013	100.0	100.0	140000	-37.17936	8.7375	35.535755	-72.430176	-37.18078	8.734086	27.372887	-71.89854	-36.895935	8.195819	2.946567	-70.481415	1.127938	5.411678	74.722855	-16.493572	34.2685	2.2470763	2.2295578	2.3018546	1575.7685523033142
29	-95.32337	10.339759	-72.905106	-114.91895	-50.133087	5.2353973	-42.309036	-57.267895	100.0	100.0	145000	-35.450356	8.923185	34.41696	-70.18587	-35.45217	8.917694	27.316267	-69.99306	-35.109684	8.419171	2.293083	-69.5535	0.8676898	5.2526317	53.75199	-13.815372	32.622826	2.1010995	2.0744255	2.0935466	1633.1924436092377
30	-93.236984	8.776564	-75.09845	-113.65047	-54.105053	5.8547997	-45.50771	-61.877277	100.0	100.0	150000	-33.760036	8.568442	30.839508	-72.489044	-33.7614	8.565959	33.752842	-73.83041	-33.434082	8.136609	7.7166977	-72.803665	0.7357756	5.235401	51.793774	-16.474419	31.020687	2.0240655	1.985225	1.999732	1691.8716769218445
31	-93.91578	8.582965	-75.588	-109.60248	-48.15722	5.7517333	-39.509823	-57.56772	100.0	100.0	155000	-32.60458	8.69126	35.129684	-68.72547	-32.60607	8.68826	37.86304	-68.54286	-32.224785	8.301232	7.122074	-70.82594	0.68910205	5.239108	64.94829	-15.833247	29.87572	1.8698856	1.832864	1.8988141	1750.5456864833832
32	-90.81399	9.079581	-67.968254	-106.0737	-46.453682	5.8893046	-37.809032	-53.473083	100.0	100.0	160000	-31.055494	8.513421	36.78208	-71.181595	-31.056723	8.511765	29.177137	-78.11853	-30.66945	8.122602	5.3561563	-77.6151	0.40353113	5.075304	61.605618	-14.134004	28.531881	1.8074964	1.7514887	1.6889575	1809.1418673992157
33	-90.70026	10.049203	-75.64881	-115.20191	-49.532093	7.089614	-32.39027	-61.314148	100.0	100.0	165000	-29.605522	8.069664	36.42789	-69.06648	-29.606865	8.068756	33.85483	-72.56326	-29.180843	7.686665	23.697924	-75.085625	0.10294778	4.924705	52.303543	-14.19776	27.219484	1.7224953	1.683674	1.6267438	1868.2418365478516
34	-89.43437	7.869795	-74.6375	-112.61065	-43.928726	7.368404	-30.795235	-53.208893	100.0	100.0	170000	-28.458992	7.866094	37.91106	-65.67966	-28.460646	7.8648977	32.468555	-69.8291	-28.065292	7.5340486	8.904065	-65.5876	-0.07419275	4.9419127	66.83441	-15.077551	26.124443	1.6361237	1.5982127	1.4351865	1925.6570222377777
35	-92.200165	7.211732	-77.33669	-107.177376	-41.960102	7.001752	-30.515759	-51.816387	100.0	100.0	175000	-28.030645	7.9817066	46.233406	-67.09032	-28.03175	7.9779506	28.334118	-68.33131	-27.598148	7.6493273	3.9835722	-65.20756	0.029105991	5.0715237	53.07535	-14.871682	25.655931	1.5972594	1.5652803	1.4179208	1982.8787088394165
36	-90.829475	9.325289	-71.198906	-105.78211	-43.008488	7.056389	-32.431274	-53.19171	100.0	100.0	180000	-27.261522	7.529635	46.64595	-65.65015	-27.26278	7.533846	30.223455	-65.312775	-26.854511	7.212921	19.323124	-68.70672	-0.18765378	4.9562874	44.76127	-13.638737	25.014584	1.5239102	1.4770517	1.3009621	2039.844691991806
37	-91.548416	7.114507	-73.39719	-112.066055	-45.16654	6.9249907	-33.562622	-55.724663	100.0	100.0	185000	-26.876163	7.5629554	28.958902	-65.35851	-26.87724	7.5563087	25.669678	-76.89307	-26.426052	7.2460237	10.653072	-73.45412	-0.37391528	4.8591075	60.895752	-16.43089	24.72361	1.4248314	1.4244041	1.2787383	2097.505183696747
38	-90.85698	9.020112	-68.42007	-107.35896	-51.091606	6.427187	-41.444187	-58.65028	100.0	100.0	190000	-26.494558	7.484865	32.613148	-65.14067	-26.495136	7.485525	29.744923	-67.57362	-26.102356	7.1718526	13.551413	-67.82883	-0.37212342	4.8687067	53.493107	-13.957527	24.386274	1.4770919	1.4362261	1.2401466	2155.8007493019104
39	-92.726715	7.8497314	-73.20103	-116.6445	-55.74066	5.5641766	-46.997078	-62.528664	100.0	100.0	195000	-27.99243	7.146038	32.793285	-63.312004	-27.99351	7.1430607	44.53583	-65.28477	-27.682089	6.8270254	7.560739	-69.60194	0.33796832	5.324966	51.189404	-14.817656	25.615973	1.8015859	1.8017765	1.3452313	2214.651492357254
40	-99.25391	8.866593	-84.09614	-119.97782	-54.828106	4.1092734	-48.43691	-60.55832	100.0	100.0	200000	-29.499252	7.8149223	30.711878	-74.54353	-29.500288	7.8123174	31.774248	-76.246475	-29.147753	7.5472984	5.5422955	-80.09704	0.69196457	5.445395	50.262238	-17.878757	26.851734	2.0825806	2.0364413	1.5438349	2273.9915063381195
41	-96.135254	7.8353653	-79.976555	-113.93752	-58.157276	4.437866	-51.19632	-64.18675	100.0	100.0	205000	-29.999338	7.660638	36.48882	-73.60356	-30.000658	7.6587324	28.148443	-76.75982	-29.64858	7.39867	6.9244556	-83.89138	0.90712386	5.39149	53.020576	-15.092783	27.090591	2.381191	2.3475108	1.5236894	2330.6913945674896
42	-99.079636	9.34845	-80.16329	-117.63114	-45.95774	5.6238003	-38.10437	-54.177494	100.0	100.0	210000	-29.67562	7.6776695	37.205715	-73.55268	-29.67691	7.673094	28.875223	-74.463776	-29.275913	7.4178243	7.124095	-80.44167	0.7318669	5.3326683	52.21653	-14.8094015	26.82651	2.2530684	2.2336442	1.4797517	2389.148111104965
43	-96.603836	8.665932	-77.68687	-113.6138	-50.43775	4.9575124	-42.96977	-57.37162	100.0	100.0	215000	-28.531048	7.7134013	50.36413	-77.704	-28.532309	7.7097135	28.780745	-78.946976	-28.06249	7.4495087	7.7478733	-72.96991	0.2331118	5.1228733	49.144783	-14.732594	26.037182	2.024201	1.9844141	1.4017498	2448.057881593704
44	-93.5588	7.774659	-80.60389	-111.652374	-51.09569	4.4303546	-43.9702	-57.411686	100.0	100.0	220000	-27.688587	7.643653	34.85675	-65.935814	-27.689232	7.6437206	31.76116	-66.34664	-27.318947	7.3838387	10.796539	-67.83276	0.15711646	5.2125683	55.529835	-14.782147	25.235342	1.9165128	1.8836215	1.3157723	2505.367403268814
45	-91.8366	7.4335613	-72.99165	-106.87661	-45.39861	6.473714	-36.573513	-54.30825	100.0	100.0	225000	-27.557344	7.650753	30.159805	-65.75018	-27.558685	7.6498823	47.104656	-66.73433	-27.136248	7.3907485	8.158878	-68.62223	0.00549231	5.119827	50.382633	-13.058925	25.197495	1.8678988	1.8481696	1.1944567	2562.8891727924347
46	-92.74937	6.8127575	-74.07148	-109.73453	-52.393333	4.21917	-45.69635	-58.025135	100.0	100.0	230000	-27.309233	7.642966	46.87338	-70.43064	-27.310131	7.6401253	30.243511	-69.87261	-26.893417	7.392378	17.207006	-76.93123	-0.26082623	4.96338	53.92011	-13.485505	25.099337	1.9281611	1.9066137	1.2386266	2618.660665988922
