Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,total_rewards,total_rewards_mean,total_rewards_std,total_rewards_max,total_rewards_min,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.49584684,0.021468107,11.621584,1.1621584,174.32169,72.44249,-249.05316,244.1824,45.521988,317.29407,-40.6178,245.32019,41.007687,314.56238,-10.859045,-2.1453886,2.3216941,10.085251,-9.008323,0.025634076,0.41964123,2.1362522,-2.286629,-0.82605517,0.17562397,-0.35380062,-1.7028874,0.50889146,0.034922574,"[168.22960908  68.57323926  97.20257368 222.0980415   47.35014032
 132.56185474 454.43012876  23.26191993  26.65585595 105.14388673]",134.550725,122.2164909,454.4301288,23.26191993,44000,57000,0,124.6672919,26.9451228,25.12280134,176.735216,1895.937935,10
0.50894034,0.034970883,10.956755,1.0956755,145.74893,47.412853,-259.63885,253.38507,56.917816,343.80466,-37.611637,258.11636,46.830547,343.219,-22.99261,-2.4047265,2.7094958,12.471117,-11.433502,-0.012259796,0.44195324,2.2753315,-2.0683863,-0.7886828,0.19329846,-0.26397967,-2.0418847,0.5087822,0.036160573,"[108.60493362  48.65165616 143.339735    33.61305448 159.52019845
 649.79075624  85.99892858 138.24640508 125.35010815  22.17529441]",151.529107,172.2249772,649.7907562,22.17529441,48000,62000,0,123.8506662,13.6498152,25.59022157,163.0907029,2068.857451,11
0.5075644,0.036177013,11.3779125,1.1377913,215.7384,57.0638,-262.51126,261.28668,62.785877,354.58948,-29.98668,259.9297,60.091385,353.96283,-16.455694,-1.9458406,2.8434598,13.113173,-9.213228,0.02388841,0.47263178,2.6770647,-2.635378,-0.80444455,0.19246931,-0.24876772,-1.9235326,0.528853,0.01850233,"[130.96512106 405.55519447 253.40258162  42.75532875 217.72023207
 414.79825833  53.76083585 175.07463884  29.599839    35.23863588]",175.8870666,139.0770026,414.7982583,29.599839,52000,67000,0,123.4756638,23.47902419,24.95508074,171.9097687,2239.362737,12
0.5276619,0.018490044,12.672764,1.2672764,226.56187,74.39109,-283.30185,278.27008,61.47854,375.90338,-75.20094,283.7173,54.720932,370.8687,11.772729,-2.2038217,2.6763227,14.547447,-8.048466,0.015631905,0.44548765,2.5912402,-2.7440994,-0.8005626,0.18033475,-0.17954418,-2.0276196,0.5083598,0.02064883,"[ 80.51612775  75.96538898 107.21465415 112.51421914 247.97026379
  93.61438106  59.41477497  25.69918862 351.21962586  58.19389458]",121.2322519,95.1948804,351.2196259,25.69918862,56000,72000,0,125.0597324,22.07505171,25.00921943,172.1440036,2411.943416,13
0.51091063,0.020753514,12.999017,1.2999017,283.01483,94.8802,-294.5562,290.44363,60.45083,411.16455,-41.37903,293.13928,54.126575,408.94104,-9.4105015,-1.8449669,2.4850307,12.398063,-9.230882,0.05460895,0.43609753,2.3006716,-2.1832504,-0.857389,0.20891748,-0.34998968,-1.7169943,0.5243813,0.039320238,"[128.14578987  69.36009642 385.38004912 150.61191605 536.95968916
 122.07732046  84.65610957 140.49070422  65.17634464 234.43391248]",191.7291932,146.3465588,536.9596892,65.17634464,60000,77000,0,124.1620054,22.51245492,25.00001561,171.6744759,2585.073082,14
0.5291968,0.039188404,12.111681,1.2111682,214.32101,65.41511,-310.41095,305.31763,68.86442,420.36404,-20.125723,306.57214,63.345097,427.57697,-9.706187,-2.0721312,2.5026145,9.768969,-7.8024273,0.016898517,0.44023916,2.3867843,-2.7123108,-0.851596,0.20858021,-0.17688444,-1.8237929,0.5412743,0.029004073,"[256.24287417 114.5940434  319.58318715 177.94621979  56.60700606
 101.29205937  59.97650091  30.83494844  89.10825901 269.95976329]",147.6144862,96.7062953,319.5831872,30.83494844,64000,82000,0,124.7899273,23.96818292,23.57853971,172.3366499,2767.281857,15
0.54120415,0.028934503,12.559959,1.255996,215.63356,76.62897,-317.23352,312.8731,72.984184,461.09677,-41.808243,319.14484,65.41082,450.78207,11.966644,-2.068573,2.116562,8.678667,-7.1060977,0.020983893,0.42051822,1.9688859,-1.5923693,-0.8181585,0.20345959,-0.13909024,-1.6438975,0.5451977,0.03544331,"[ 70.51966607 150.08708228  48.24716984 386.87898444  89.53816469
 221.5440309  106.80472728   3.94311305 673.15294438 505.91060602]",225.6626489,211.628932,673.1529444,3.943113054,68000,87000,0,125.8243024,33.84102235,26.07325835,185.7385831,2944.122716,16
0.54603857,0.035297584,12.143524,1.2143525,365.5384,62.432583,-336.1535,333.08704,78.51119,465.579,-14.084609,333.99884,73.3096,463.0224,37.474068,-2.0764785,2.169581,7.94185,-9.052576,0.00315821,0.4294147,2.30084,-2.3848712,-0.82613945,0.20799069,-0.28369385,-1.8056445,0.56381345,0.04894107,"[139.2095029  468.71034681 112.2951321  123.44324521 133.78271511
 538.51137745  36.64816512 381.76032632 469.98067273 -23.12516651]",238.1216317,193.982203,538.5113774,-23.12516651,72000,92000,0,125.2582558,24.94336519,24.29966055,174.5012815,3119.024768,17
0.5635482,0.048786897,11.772051,1.1772051,280.17212,86.67886,-336.28445,335.57852,88.21757,470.439,-9.347402,334.55414,83.014534,461.9202,15.16815,-1.719363,2.9972646,16.892172,-10.630461,0.0769807,0.46770352,4.039031,-2.5402637,-0.85770977,0.20531163,-0.17676789,-1.9283592,0.5855473,0.049439855,"[ 48.44364    408.21564595 325.81201724 277.65000154 611.31801736
 390.65884208 241.93284579 605.09738994 489.15337787 309.89470593]",370.8176484,162.3196441,611.3180174,48.44364,76000,97000,0,125.152192,25.34457795,23.97727764,174.4740476,3299.319256,18
0.58592856,0.049475856,12.058988,1.2058988,390.30994,58.176716,-357.20502,354.54645,94.06098,491.3247,-0.7145544,359.75067,92.34455,493.57422,-22.38379,-2.0188417,2.4270277,10.861258,-9.303408,0.015252704,0.4358165,2.3710587,-3.037974,-0.8327787,0.19921882,-0.13223386,-1.5929905,0.599451,0.036300063,"[188.05496052 770.4637042  555.03065172 248.9841796  122.50919973
 283.5063661  748.35304553 582.12352491 165.69586973  99.47482944]",376.4196332,247.7394876,770.4637042,99.47482944,80000,102000,0,126.0558324,31.16614805,25.46781483,182.6897953,3473.14483,19
