Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
171	2891.5503	1219.7092	5070.9805	1471.4941	1517.7458	697.20703	3202.6396	619.73553	570.25	287.0	855000	385.5778	160.29883	541.0442	-46.961952	385.57895	160.29869	540.0793	-25.979002	387.07715	160.03825	542.24286	-5.303481	-2.4035096	6.17037	46.02268	-22.260437	-389.6329	34.224422	33.767097	22.397379	12596.525922060013
172	4217.594	1190.9854	5101.0083	1925.6383	3403.159	1288.4055	5148.1245	1405.7001	847.1667	675.1	860000	387.70935	160.5141	542.2262	-26.293941	387.7111	160.51105	543.28937	-13.52462	389.2091	160.23833	543.41254	-12.659313	-2.5661063	6.160932	44.248226	-20.748135	-391.78644	33.640167	33.29345	21.762304	12680.98255610466
173	3628.92	1421.3248	5098.1626	1330.8434	4588.184	1322.6891	5264.1025	915.61426	723.2857	877.0	865000	388.50925	161.10767	542.5218	-49.72936	388.5108	161.10718	542.1976	-51.039875	389.9971	160.82114	542.8898	-7.8058014	-2.5657644	6.2374563	48.851036	-20.723385	-392.60706	34.069218	33.5557	22.142147	12768.971039772034
174	4179.1763	1358.2454	5235.186	1733.8925	3307.632	1473.5334	5228.368	1080.9489	818.1667	631.1	870000	389.10562	161.09082	543.2202	-22.051674	389.10757	161.08691	543.6831	-20.100672	390.56213	160.79558	542.8397	-18.137093	-2.665594	6.182382	56.440887	-20.991468	-393.1698	33.995415	33.632416	22.21005	12851.284269571304
175	3870.9023	1676.1863	5111.1914	676.02985	2571.7175	958.689	4450.465	1290.1199	761.0	494.5	875000	389.90466	161.19574	542.8757	-36.456364	389.90646	161.19336	541.8217	-36.690712	391.352	160.90448	544.97034	-7.8481216	-2.67012	6.2139826	56.68035	-21.411587	-393.91937	33.948944	33.598854	22.013586	12935.806720495224
176	4212.7153	1145.7863	5164.616	2091.675	3846.5815	1825.7966	5241.5977	838.6847	822.8333	748.0	880000	390.63214	161.08208	544.1156	-46.230255	390.63318	161.08174	541.797	-51.263973	392.08466	160.76587	547.26154	-28.909027	-2.765611	6.177676	49.56677	-21.610815	-394.6507	33.597454	33.040104	21.758842	13021.533604383469
177	3468.6838	1673.8986	5091.9697	615.94806	2069.4995	507.00195	3030.9658	1128.5337	676.1429	400.3	885000	392.56348	160.76941	544.7863	-7.8436527	392.56537	160.76971	542.65173	-17.84428	394.04166	160.46927	544.49066	-11.2906	-2.7628	6.2325625	54.578796	-19.882677	-396.59506	34.064365	33.496117	22.025711	13098.405811548233
178	3314.3389	1533.1455	5064.135	696.75354	4643.4976	1013.2023	5248.8735	2146.4106	655.25	893.2	890000	393.5651	160.94284	544.12683	-39.618595	393.5665	160.9402	543.44934	-19.240868	395.0153	160.64435	545.936	-22.73875	-2.888843	6.210013	56.223198	-23.68788	-397.57565	33.576443	32.97371	21.767012	13190.32683634758
179	3814.4392	1472.1034	5125.2817	1590.824	4593.6406	983.39496	5139.9395	2444.8809	753.8571	898.6	895000	393.98483	161.5928	547.6521	-42.868977	393.98788	161.58653	544.36847	-77.28626	395.43637	161.2979	548.8056	-42.762157	-2.8546147	6.135793	49.092377	-21.75604	-397.99573	33.800945	33.61781	22.225826	13282.696065187454
180	2932.058	1175.5092	4660.172	1498.179	2856.7085	894.61536	5064.4375	1537.036	571.75	545.2	900000	395.2786	161.73512	547.1654	-62.36923	395.28143	161.73206	544.9439	-33.727295	396.7424	161.44661	548.0009	-59.780758	-2.8520896	6.133862	53.124626	-21.708305	-399.31067	34.0234	33.32847	21.889812	13360.04090499878
181	3390.7769	1951.9281	5176.22	1059.9208	3650.5972	1752.0752	5205.0156	947.99457	669.2857	713.4	905000	395.62347	161.44809	546.6413	-37.87019	395.62488	161.4452	545.3822	-25.340816	397.0797	161.1385	547.6869	-43.05249	-2.747317	6.1297617	43.8047	-24.236723	-399.63873	34.02856	33.62156	22.232172	13442.19196343422
182	4016.032	1252.616	5096.99	1845.0493	3630.7825	1784.8906	5205.292	948.9944	801.4286	714.7	910000	395.9944	161.15572	546.4418	-62.319275	395.99597	161.15279	545.80756	-46.506027	397.42197	160.82677	547.0199	-24.355925	-2.6554704	6.1469507	52.252205	-20.970993	-399.97214	34.137093	33.624187	22.162191	13533.329740524292
183	3256.7556	1933.1993	5164.7383	596.0953	4759.096	910.24896	5218.691	2625.935	641.75	913.1	915000	396.66516	160.98038	547.8592	-30.351952	396.66745	160.97859	545.115	-24.220795	398.11792	160.67905	547.2166	-42.001915	-2.8680906	6.1526303	49.951546	-24.062164	-400.6707	33.467995	33.176174	21.36381	13622.999216556549
184	4202.6445	1639.57	5138.994	926.4944	2190.8896	1287.2772	5168.468	1018.914	835.2	421.2	920000	397.4781	161.05566	545.4307	-31.336737	397.478	161.05367	544.75336	-45.24253	398.89658	160.74347	549.3616	-15.47036	-2.87825	6.1624885	54.348995	-22.753107	-401.4602	33.695103	33.62546	22.194284	13693.090654850006
185	3472.6794	1701.4216	5111.966	780.0233	4596.5215	964.31616	5255.734	2809.8066	688.125	882.6	925000	397.74988	161.07507	545.91595	-39.60048	397.75256	161.07013	546.13165	-37.628567	399.15604	160.73695	547.8087	-8.697815	-2.7452612	6.204729	48.27918	-21.713684	-401.73825	34.15525	33.791252	22.164547	13787.060975074768
186	4351.4067	694.20685	5086.4097	3408.086	4074.571	1799.4946	5255.484	784.44037	855.6667	779.8	930000	398.9732	160.53123	546.6547	-40.392612	398.97562	160.52786	545.8821	-39.7298	400.39844	160.21013	547.1974	-16.211035	-2.9305425	6.227014	54.008823	-23.627882	-402.96176	34.15526	33.770916	22.144466	13874.565070390701
187	4249.461	1396.4441	5151.8213	1394.0997	3482.3196	1723.5845	5232.4683	1092.3495	830.5	667.6	935000	399.0492	160.72523	547.4825	-54.34179	399.05182	160.72081	546.04285	-58.590973	400.44547	160.39656	546.20386	-24.342047	-2.9277859	6.2163057	49.73792	-21.714828	-402.99332	34.154938	33.707466	22.214788	13959.2664706707
188	4506.6094	807.9136	5199.7026	3173.794	1875.3887	1224.7635	4652.4956	812.1358	877.2	362.7	940000	399.47968	160.06947	547.31256	-13.464847	399.48163	160.06543	544.4713	-47.516006	400.88272	159.72322	547.63745	-12.111854	-2.818675	6.231101	46.818325	-23.545597	-403.3973	33.435062	33.16848	21.78692	14031.717595100403
189	3669.9175	1606.9348	5061.8765	1036.6527	2300.9883	1388.4636	5069.77	1043.2086	726.5714	462.9	945000	400.45865	160.21004	548.0406	-17.068459	400.4616	160.20576	547.8876	-26.57437	401.88452	159.88405	547.93427	-10.445763	-2.9276526	6.1116896	51.015366	-22.024414	-404.4382	33.753822	33.24167	21.928585	14112.901005029678
190	3881.608	1426.0404	5137.3022	1755.6837	4790.144	1250.9283	5224.818	1037.6534	768.7143	920.9	950000	400.94034	160.13718	547.62897	-24.364002	400.94266	160.13263	545.9677	-60.1588	402.34665	159.79668	547.2278	-52.657093	-2.9538896	6.161665	54.454987	-21.171377	-404.8793	33.24196	32.946636	21.536726	14207.164858102798
191	4100.9014	1381.4701	5094.0967	1164.5758	4476.244	1568.5669	5290.4995	1309.1066	807.6667	856.0	955000	402.1793	159.75581	547.10394	-112.762764	402.18158	159.75163	546.5942	-38.05071	403.61307	159.4045	549.8218	-29.459759	-2.9500866	6.1823378	48.88931	-21.255554	-406.1652	33.371193	32.796585	21.448208	14293.518639802933
192	4038.7573	1476.6051	5175.0054	1285.0879	4666.9136	1139.4249	5243.6587	1823.8308	793.0	895.9	960000	403.10187	159.90253	546.07935	-22.16227	403.10486	159.89754	546.7195	-44.826477	404.48834	159.57506	548.7599	-15.014376	-2.934838	6.150528	51.18428	-21.097523	-407.02878	33.16282	32.93579	21.450644	14388.3088555336
193	4113.097	1458.213	5149.1055	1472.0118	4827.6167	1101.4044	5227.847	1523.764	801.8333	928.6	965000	403.53577	160.31105	553.33356	-26.698053	403.53693	160.31044	548.6829	-25.022017	404.92422	159.96628	547.6969	-18.318829	-2.7714152	6.2123246	56.18579	-21.066448	-407.48837	33.64242	33.039474	21.770397	14476.428785324097
194	3304.4475	1846.4915	5198.07	928.24445	4412.438	1579.2731	5304.841	1068.0896	642.7143	837.7	970000	404.83624	159.87508	548.54443	-41.46232	404.83902	159.86916	547.2279	-81.05849	406.2348	159.51578	550.0177	-12.096224	-2.785335	6.224934	54.34155	-21.244114	-408.79028	33.24455	33.115685	21.744051	14558.876296281815
195	3890.5894	1781.9984	5184.003	720.1261	4327.974	1353.2319	5205.148	897.95514	753.0	833.6	975000	405.14432	160.48497	548.39014	-49.84706	405.14648	160.48228	548.4615	-45.64733	406.5527	160.16656	552.33215	-14.436195	-2.8602898	6.2455063	52.905865	-22.965796	-409.09482	33.06745	32.637	21.947235	14650.043011903763
196	3328.2466	1555.2167	5174.1484	794.83435	4172.9424	1102.3721	5254.392	2213.2773	665.375	801.5	980000	406.09088	160.05734	548.5136	-9.754804	406.09442	160.04929	548.07574	-9.331928	407.47052	159.70616	550.99524	-8.963122	-2.7563775	6.2149706	51.73749	-23.189415	-410.04355	33.387634	33.181564	21.895136	14741.2798204422
197	4377.604	1317.8529	5130.02	1753.1108	5100.776	89.730034	5164.7017	4852.6724	855.0	1000.0	985000	407.15662	160.06062	549.3288	-58.841915	407.15778	160.05672	549.6703	-22.933826	408.58524	159.71323	549.2296	-11.435975	-2.8828402	6.2146974	49.81377	-23.549755	-411.13242	33.10943	32.949196	21.376926	14826.216127634048
198	4321.366	1537.9604	5087.795	884.4897	4481.4297	810.16345	5222.413	2905.4114	864.6667	860.3	990000	408.29584	160.06006	550.0045	-75.56835	408.2989	160.05667	548.8433	-42.58058	409.688	159.69797	550.4904	-9.450125	-2.8596773	6.180361	54.302017	-21.27264	-412.21445	32.342674	31.9291	21.319468	14917.38411951065
199	4896.814	335.4037	5144.4023	4231.4707	4809.058	506.7171	5151.033	3437.597	962.4	935.7	995000	409.02423	159.93056	550.52246	-35.43948	409.0241	159.92891	549.28436	-24.581831	410.4512	159.54666	552.527	-2.8872094	-2.857408	6.2848444	51.642212	-20.000912	-412.95865	32.15845	31.785332	20.737469	15006.797923326492
200	5081.5693	51.123943	5165.8774	5005.809	5199.4517	10.952793	5225.9316	5183.043	1000.0	1000.0	1000000	410.38116	159.54271	549.8463	-42.555313	410.384	159.5402	548.6627	-38.785553	411.7501	159.14429	551.704	-16.27278	-3.1770232	6.2634463	49.191082	-21.475618	-414.27652	32.0688	31.642773	21.204302	15099.667843580246
201	4533.182	1275.7164	5140.281	1682.1747	4883.083	868.5997	5200.601	2277.6501	887.6667	944.2	1005000	410.24063	159.86626	550.8656	-30.912949	410.24326	159.85843	549.59155	-34.036713	411.57196	159.52745	551.4623	-12.880453	-2.927043	6.2037535	48.33354	-20.556961	-414.09702	32.371273	32.203957	21.095053	15193.831625938416
202	3867.9292	1416.164	5109.4536	933.0126	4359.818	1317.0881	5175.648	922.8006	757.4286	846.0	1010000	411.1904	159.4051	551.69495	-68.11192	411.19342	159.39752	549.37573	-24.42128	412.4098	159.16728	551.4857	-14.206045	-3.0148537	6.1846046	56.33214	-22.37294	-414.93445	32.48741	32.248768	20.909262	15286.522754192352
203	5093.632	54.940434	5185.0864	5036.2837	3885.2466	1239.1599	5279.667	1604.5201	1000.0	737.6	1015000	413.82556	158.40169	549.5257	-118.079315	413.8288	158.3945	549.0356	-31.250122	415.0596	158.15257	551.22534	-30.467447	-3.122648	6.140509	50.996063	-21.979567	-417.4956	31.341768	31.194157	20.898312	15372.754913806915
204	3784.9783	1856.0835	5170.581	943.79895	4925.419	923.18225	5252.7065	2156.6038	741.5	942.8	1020000	417.0778	158.10384	551.0666	-39.763073	417.0806	158.10088	550.0695	-17.802837	418.3209	157.87146	552.9246	-19.926193	-3.4679267	6.0991826	43.17716	-21.299622	-420.6867	30.464746	29.899529	19.71381	15457.870405435562
205	4974.377	184.7868	5092.958	4607.8887	3634.2363	1080.4501	5260.099	1937.0538	984.0	688.5	1025000	419.44925	157.41231	551.1143	-42.545338	419.45126	157.40594	550.8002	-62.445347	420.59775	157.1642	553.2566	-6.2406845	-3.5329232	6.105915	46.065956	-21.659	-422.99124	30.690718	30.480663	20.13178	15542.738038778305
206	5074.0127	35.044476	5126.144	5021.5127	3968.3582	1408.9625	5231.925	1140.4318	1000.0	765.7	1030000	420.72717	156.89319	552.2163	-80.54592	420.7305	156.88585	552.5437	-28.858326	421.8943	156.64941	555.06055	-26.015602	-3.3244152	6.1377964	42.54336	-20.585531	-424.3118	31.433653	30.988625	20.214165	15630.411143064499
207	4877.7817	516.27136	5171.31	3727.2651	4419.052	1480.6299	5239.6333	1416.8408	958.0	848.0	1035000	423.33118	156.36043	553.6819	-28.435356	423.33365	156.3559	552.2498	-14.082045	424.49847	156.11911	555.4969	-13.712797	-3.4715092	6.1318707	47.194214	-22.5097	-426.88812	30.628805	30.359013	20.128304	15728.255754947662
208	4172.237	1392.7449	5155.055	1540.9393	5020.267	627.425	5255.017	3138.8757	815.3333	960.8	1040000	424.7916	156.475	556.06055	-31.413929	424.79327	156.47047	553.9382	-20.268951	425.92783	156.23305	556.8865	-19.289093	-3.3784337	6.1860275	53.855286	-22.893253	-428.3381	30.632637	30.387648	20.197094	15819.78711438179
209	4724.345	707.6787	5150.7393	3311.4912	5160.8804	17.803036	5186.1157	5131.7275	932.8	1000.0	1045000	427.91608	155.31776	556.63806	-42.552673	427.9176	155.31754	554.79376	-32.38707	429.08566	155.07431	555.8638	-21.486872	-3.4412417	6.17082	44.437294	-21.532288	-431.47498	30.89013	30.482883	19.884748	15909.538441419601
210	4448.616	1149.9254	5204.4517	1968.678	5023.1895	612.4601	5249.0186	3186.1394	871.8333	963.6	1050000	429.52124	155.24161	558.0185	-105.9611	429.52402	155.23799	557.7647	-29.85501	430.7026	154.99931	557.94995	-19.657274	-3.3884127	6.118479	40.59729	-20.602806	-433.046	30.866598	30.401554	19.881887	16004.556687831879
211	5110.966	46.272808	5176.909	5048.149	4394.9775	1322.4658	5251.868	1240.1428	1000.0	849.0	1055000	430.865	155.40617	559.0624	-25.833971	430.8651	155.40411	557.54865	-19.712492	431.9805	155.16327	559.5231	-29.056486	-3.2607603	6.1479497	55.173225	-20.868816	-434.3524	30.763306	30.369606	19.985594	16095.718302965164
212	4518.322	1324.7369	5166.3164	1556.7656	4833.288	1062.6022	5232.916	1649.4644	885.3333	932.7	1060000	432.62143	154.90788	558.04205	-28.993553	432.62354	154.90573	557.5441	-29.848438	433.7596	154.66364	560.18	-24.750666	-3.269851	6.1859307	45.740715	-22.618595	-436.1363	31.090364	30.740734	19.92125	16191.03029870987
213	5073.4316	52.017635	5159.2344	5007.0386	4216.1616	1507.9862	5185.3926	842.3245	1000.0	822.7	1065000	434.56195	154.28142	558.4427	-53.426704	434.56277	154.27759	559.2571	-15.857508	435.63898	154.02551	561.63837	-4.9188094	-3.5933785	6.1237645	50.328526	-23.203936	-438.0335	30.595219	30.247553	19.809496	16280.526810646057
214	4915.7075	232.66356	5074.4556	4454.9204	4910.882	692.44666	5252.735	2994.9038	975.2	942.1	1070000	436.10953	153.32516	561.0894	-11.863983	436.1115	153.32341	559.11725	-34.69034	437.216	153.05696	562.1191	-2.1532025	-3.4450805	6.187433	56.891853	-23.227177	-439.60388	30.638151	30.315105	19.696232	16371.226937055588
215	3732.5208	1568.773	5130.5664	1665.106	4871.83	1179.061	5298.938	1336.5839	737.1429	928.5	1075000	437.85208	153.37589	560.72516	-38.965313	437.85306	153.37315	560.10016	-67.20673	438.9917	153.11592	563.5669	-6.7066183	-3.5301383	6.16504	51.961266	-21.421213	-441.35092	29.769907	29.678457	19.802673	16464.00737762451
216	4657.204	668.5837	5156.051	3413.4497	4198.534	1511.4021	5229.821	959.2705	916.4	809.5	1080000	439.88962	152.7998	561.46075	-46.794735	439.89124	152.7942	561.4206	-24.008705	441.02216	152.54678	563.87384	-9.717681	-3.501511	6.1395664	49.546684	-21.716652	-443.4131	30.353384	30.038097	19.982073	16549.370334148407
217	4917.244	343.98013	5109.529	4230.206	5046.2153	568.14	5264.4893	3342.5715	965.0	964.2	1085000	441.7627	152.67746	562.809	-99.0956	441.7662	152.67227	562.4846	-31.446342	442.86526	152.41058	563.97504	-8.249102	-3.5531652	6.183075	61.66682	-21.131763	-445.23337	30.338163	30.09757	19.666832	16640.304144859314
218	4595.7173	1024.8054	5188.44	2314.1558	4585.943	1313.0602	5271.123	1828.9894	908.8333	876.8	1090000	443.57645	152.44063	563.14185	-49.995552	443.57684	152.43958	562.4341	-57.25951	444.68692	152.17476	564.4319	-7.170025	-3.4606464	6.1884723	53.488117	-23.088497	-447.04233	29.706114	29.53001	19.460314	16734.996215820312
219	4198.961	1687.051	5077.7607	825.1611	4582.376	1374.2104	5295.9272	883.2266	833.0	879.7	1095000	445.9098	151.91008	564.48065	-10.618941	445.9104	151.91205	563.45935	-35.861168	447.038	151.64479	567.22504	-3.864893	-3.518649	6.1783814	53.352604	-20.929766	-449.37323	29.845266	29.19658	19.469584	16816.43667268753
220	4642.221	786.9508	5256.206	3107.1824	4842.973	1231.9331	5271.259	1147.2432	903.8333	922.6	1100000	447.7023	151.63779	565.25116	-38.83288	447.70197	151.6386	566.4113	-20.518663	448.80334	151.38242	567.4835	-26.823532	-3.6513216	6.14733	45.518223	-21.496525	-451.13217	29.10951	28.878424	18.926262	16911.245360136032
221	4627.3022	1100.2587	5139.385	2167.4878	5187.9434	22.502716	5213.556	5144.2495	903.0	1000.0	1105000	449.10413	151.34886	565.3453	-57.70264	449.10464	151.34686	565.7962	-31.588905	450.20404	151.09448	570.2757	-23.587822	-3.5526745	6.1201534	56.273342	-26.634483	-452.48883	28.953142	28.978752	18.884672	17008.777438402176
222	4268.6	1534.4707	5098.1904	1200.6396	5285.6064	5.780811	5295.1436	5277.164	847.8	1000.0	1110000	451.05643	150.8885	567.3101	-18.858498	451.0573	150.88739	566.2702	-60.03536	452.1341	150.63766	568.05536	-34.29207	-3.5505817	6.1546702	53.295677	-20.829735	-454.4271	29.471169	29.155724	19.379854	17095.031577587128
223	4847.351	473.59952	5109.695	3792.3025	4803.317	1211.7726	5273.514	1188.2789	961.8333	914.3	1115000	452.48422	150.65237	567.763	-70.329094	452.4838	150.65462	567.4758	-20.668257	453.5489	150.38866	570.00226	-24.25519	-3.7459314	6.085073	52.198914	-20.205061	-455.81757	28.548838	28.29282	18.682957	17193.694351911545
224	4180.564	1569.2035	5146.7656	816.15375	4521.8105	1063.2388	5316.241	2732.3564	826.0	849.6	1120000	453.89914	149.76163	568.0648	-18.41484	453.89917	149.76212	567.21924	-14.1940775	454.96677	149.48114	569.4181	-4.672677	-3.6412332	6.0796905	47.101482	-20.427944	-457.23013	28.613	28.392227	18.616695	17283.578978538513
225	4474.2593	846.1285	5234.879	3198.8882	5174.382	258.96133	5276.756	4397.937	870.0	983.0	1125000	455.66843	149.11438	569.6697	-46.042427	455.66968	149.11343	568.73303	-49.58547	456.72983	148.84886	570.5243	-3.0196142	-3.748043	6.10142	64.12007	-22.536694	-458.97815	28.731468	28.379227	18.940956	17370.13463139534
226	4670.9683	663.4893	5128.0933	3210.927	5245.7334	35.474007	5276.6206	5167.8813	938.5	1000.0	1130000	456.51434	148.82474	568.92847	-27.918213	456.5151	148.8265	569.9657	-67.56989	457.53943	148.5589	569.97314	-9.043828	-3.6849844	6.107014	51.691498	-21.152094	-459.83377	29.07237	28.656073	18.899403	17470.72454881668
227	4930.71	382.31857	5164.4727	4168.017	4880.341	1215.633	5337.5244	1234.2621	963.8	923.1	1135000	458.05582	148.3751	569.3958	-21.410994	458.0545	148.37894	568.55475	-3.2255807	459.1363	148.10907	573.52924	-13.135011	-3.6869326	6.1134887	50.03883	-21.003536	-461.39066	28.464703	28.186625	18.726652	17561.145236968994
228	3502.719	1596.2239	5128.735	1066.3645	5247.1577	16.442724	5270.562	5209.471	694.4286	1000.0	1140000	459.86212	147.88408	570.8021	-18.245003	459.86212	147.88664	570.1594	-27.222399	460.86404	147.6394	571.74945	-0.25740433	-3.7857695	6.03324	64.17791	-21.975998	-463.1368	28.75154	28.331484	18.831278	17653.881023168564
229	5092.745	91.2207	5172.736	4926.3306	4917.4854	975.23834	5256.21	1991.8933	1000.0	938.7	1145000	460.2439	147.29381	571.7483	-18.172537	460.24353	147.29565	570.94293	-29.746002	461.1982	147.02602	571.6493	-12.703359	-3.7182178	6.0646954	51.141052	-21.967838	-463.4758	28.958181	28.711903	19.06508	17746.57962012291
230	4099.4487	1458.9038	5115.346	1490.8763	4827.719	675.8313	5267.98	3442.6145	801.3333	924.3	1150000	461.0423	147.03426	570.64856	2.1541147	461.0419	147.03868	571.7009	-7.883034	462.04785	146.79807	573.91235	-3.4519053	-3.6804957	6.0572515	63.526695	-22.263441	-464.30948	28.96006	28.623781	19.421705	17836.642972946167
231	4693.8823	430.0668	5136.866	4150.587	4916.828	1097.1262	5327.1733	1628.5604	922.3333	932.2	1155000	462.42514	146.26204	570.70807	-49.495224	462.4252	146.26462	570.8211	-19.23405	463.39056	146.00691	572.3541	-25.40207	-3.7249198	6.0651946	52.808025	-20.691792	-465.6658	28.665098	28.06667	18.479353	17935.981506109238
232	4981.5776	70.739235	5105.369	4911.576	5278.7446	21.923449	5312.1973	5227.4507	1000.0	1000.0	1160000	463.49377	145.19777	571.58264	-15.303946	463.4944	145.19905	571.3953	-26.716871	464.45248	144.96352	572.1662	-7.684861	-3.8650277	6.0553627	57.816757	-21.72651	-466.7127	28.680363	28.262625	18.876698	18030.169142007828
233	5069.3994	106.10677	5231.4395	4950.0615	5072.171	835.6701	5372.715	2565.5303	990.2	948.2	1165000	464.87537	144.29144	569.9859	-75.25346	464.87537	144.29263	570.9163	-27.68686	465.85757	144.03157	572.45135	-47.37203	-3.754639	6.066239	48.16371	-23.231998	-468.1107	28.171852	27.767553	18.945484	18122.549327135086
234	4472.853	1086.6133	5202.439	2375.038	5034.38	852.72595	5328.602	2476.3005	866.2	946.6	1170000	465.99472	144.18309	570.3996	-17.502533	465.99536	144.18362	570.8153	-12.9034395	466.94806	143.94502	571.9948	-12.550895	-3.7991393	5.986719	49.310486	-22.660109	-469.16455	27.65133	27.301123	18.415854	18208.48401451111
235	4459.416	1286.4852	5201.153	1590.0072	4802.8467	1227.6344	5270.224	1134.7775	887.8333	921.4	1175000	467.87354	143.48152	573.1116	-47.69333	467.87317	143.48782	571.0861	-30.103897	468.86533	143.24603	573.8965	-15.149477	-3.7323596	6.0273094	60.1567	-23.516565	-471.10034	28.504223	28.025402	18.739235	18304.415031671524
236	3965.6895	1600.0618	5147.3564	1216.8517	5337.6953	16.952337	5355.9004	5298.6733	786.8333	1000.0	1180000	470.0323	142.91689	572.55206	-22.332422	470.03162	142.92201	571.6036	-20.867176	471.00674	142.70345	574.31555	-9.592577	-4.005551	6.0052085	57.627846	-23.340828	-473.19592	28.110487	27.554531	18.82202	18395.516208171844
237	5101.8857	56.335213	5178.267	5029.642	4945.96	994.85913	5299.4336	1961.7242	1000.0	937.2	1185000	471.88678	143.1911	574.31433	-3.260437	471.88672	143.19441	573.72345	-10.683052	472.8471	143.00421	576.8386	-14.398571	-3.9768116	6.0305085	58.374065	-20.655651	-475.05676	28.76251	28.077547	19.24806	18489.640608549118
238	5138.406	61.202984	5221.147	5054.22	4425.5244	1113.3408	5348.7363	2572.5413	1000.0	832.7	1190000	473.5903	143.06282	575.8665	-44.41706	473.59076	143.06337	575.1334	-25.094728	474.56592	142.84647	578.2141	-59.713318	-3.6880474	6.078274	71.55744	-25.15356	-476.78455	28.706047	28.321571	19.504145	18580.17079114914
239	4427.9136	1400.1433	5189.255	1317.9524	4595.9697	1207.7042	5373.042	2080.0947	867.8333	859.1	1195000	475.09387	141.97964	578.1711	-10.895245	475.09378	141.98254	575.22626	-28.16884	476.01633	141.75809	577.96295	-5.563032	-4.004512	6.08855	58.83895	-20.707226	-478.21207	28.103968	27.807156	18.858484	18673.763648033142
240	4807.731	704.4751	5223.637	3242.3125	5014.2075	864.1965	5387.8643	2481.307	938.6667	934.7	1200000	477.1346	140.88591	576.1489	-11.45906	477.13382	140.89099	576.5732	-3.832847	478.0952	140.66814	577.3126	4.842141	-4.0135403	6.049354	75.24375	-22.186749	-480.246	27.746344	27.42163	18.667528	18773.825517892838
241	5095.1226	78.2749	5210.6836	4989.6973	4971.538	962.04047	5312.494	2085.5176	1000.0	942.6	1205000	479.739	140.14828	597.71783	-16.384382	479.7395	140.14847	579.75696	-49.09251	480.6743	139.93399	580.0337	-4.232238	-4.079203	5.9391685	56.051506	-25.686028	-482.8369	27.466969	27.198812	18.330082	18866.285536050797
242	4277.1587	951.695	5073.074	2804.8157	5340.79	10.576518	5361.7656	5324.384	845.6	1000.0	1210000	481.28375	139.83293	578.4009	-20.730373	481.28363	139.83493	577.21344	-14.367989	482.23904	139.61937	581.14557	-1.9456415	-4.1400137	5.9342375	57.745197	-21.804977	-484.34396	26.700977	26.412466	17.768772	18953.135021448135
243	4698.3184	935.1588	5199.824	2609.1794	4484.7476	1680.4188	5428.2524	837.40405	918.6667	832.8	1215000	483.289	138.87553	578.6854	-21.172073	483.2891	138.88007	579.2027	-21.853481	484.21204	138.69484	581.43304	-12.422697	-4.059715	6.04112	61.683887	-21.450693	-486.3321	27.10278	26.661522	18.358715	19051.78475189209
244	4623.464	919.3972	5195.768	2790.5574	5126.058	720.67285	5391.9395	2964.6333	907.0	954.9	1220000	484.70776	138.4434	581.73846	-30.22726	484.70947	138.43915	580.5755	-3.8245082	485.61765	138.2526	581.4343	-5.1770926	-4.005872	6.0289106	66.898636	-20.916832	-487.7618	27.068108	27.026836	18.483503	19142.234025478363
245	4527.7847	1226.6646	5200.5557	1792.5259	4869.7627	1415.928	5366.3193	622.3361	890.6667	911.7	1225000	485.53427	137.78088	583.78564	-14.88184	485.5345	137.77945	579.39124	-32.953297	486.4151	137.59569	580.56824	-20.57098	-4.1839757	5.866531	65.76145	-21.935104	-488.54318	27.320389	27.257416	18.136936	19240.533484220505
246	5129.8267	73.98596	5208.352	5004.511	4962.099	854.1166	5344.9907	2464.0564	1000.0	935.0	1230000	487.21024	136.74487	580.348	-59.415764	487.21063	136.74556	580.7776	-43.573364	488.14603	136.54866	582.17883	-5.6457148	-4.083061	5.9422016	62.203907	-21.570772	-490.2789	27.920324	27.559107	18.719175	19336.143317222595
247	5142.9697	53.77513	5180.7046	5041.1343	3148.2632	1987.7418	5330.598	722.8264	1000.0	591.9	1235000	489.3679	136.57977	582.1742	-23.188362	489.3687	136.5769	582.0397	-17.645096	490.30273	136.40398	584.4054	3.2334423	-4.026454	5.9901624	68.30355	-20.45063	-492.4371	27.288965	27.275537	18.735573	19422.886684179306
248	5126.8066	77.43235	5204.4214	4988.6665	5314.7236	58.105602	5357.0645	5146.752	1000.0	1000.0	1240000	491.6456	135.71109	584.37335	-13.113134	491.64697	135.7078	583.44214	-6.331127	492.5987	135.53076	584.7424	3.470912	-3.9548438	6.037768	64.1657	-22.919691	-494.69016	27.06134	26.641237	18.41514	19516.834284305573
249	5115.794	26.500687	5148.746	5073.5146	2174.8928	2050.4834	5299.5854	613.8223	1000.0	411.8	1245000	494.30902	135.1409	584.602	-11.096187	494.3094	135.14195	583.369	-7.7858086	495.2411	134.96257	586.68414	-5.544327	-4.2585726	5.9400997	64.74273	-22.906467	-497.28915	25.962288	25.682856	17.93845	19597.77966594696
