Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
18	529.51294	146.52634	797.1259	289.34402	649.4305	13.816854	661.74274	622.69806	188.8077	197.0	90000	148.43723	51.358707	258.92065	-63.831886	148.4352	51.36579	246.35117	-45.384064	149.6482	49.983723	252.20323	-41.484768	1.0689694	2.5648377	31.798067	-11.23899	-150.74937	8.1271105	7.9511976	8.107783	1183.536211013794
19	624.52856	214.78474	1054.3507	21.60614	697.2996	3.502022	702.437	688.89374	226.54546	207.4	95000	151.53343	53.124367	248.86589	-53.689262	151.53328	53.12716	246.88985	-98.76834	152.67744	51.847664	244.95357	-44.746254	1.1016641	2.6307716	35.42254	-12.096086	-153.85118	7.9824204	7.7237544	7.7427363	1251.0138981342316
20	593.5262	216.28319	1009.8557	221.589	653.4044	20.414679	679.2626	619.2022	216.52174	224.2	100000	153.34207	53.696407	248.80276	-67.35812	153.34143	53.68792	246.6959	-48.072067	154.40387	52.45612	244.92325	-40.161457	1.034829	2.6231413	37.975918	-10.934958	-155.61197	7.998762	8.517041	7.61963	1319.2267262935638
21	648.85266	152.40724	1148.6171	307.37985	489.8025	5.482107	499.90384	482.92877	217.65218	172.9	105000	153.81819	53.885788	251.67613	-97.14888	153.8159	53.877563	250.81577	-38.11554	154.80798	52.746967	253.69633	-45.105057	1.0815792	2.5669742	31.904518	-13.072174	-156.01552	8.156238	8.949678	7.716314	1385.9427077770233
22	626.9537	91.72899	853.8544	446.6359	513.3198	5.311188	523.1804	507.23557	206.5	181.6	110000	154.33752	53.9577	254.45488	-80.82508	154.3365	53.96958	253.29797	-77.41088	155.29813	52.853123	260.3375	-41.272102	1.123249	2.5888336	31.971594	-12.714986	-156.54341	8.808987	8.36121	7.825183	1452.2597420215607
23	583.36664	60.805336	700.5991	471.0797	554.2827	3.2583928	561.224	549.5431	191.03703	184.9	115000	155.03278	53.92217	263.37573	-84.48509	155.03232	53.928844	260.02737	-48.73847	155.91718	52.880104	255.98445	-29.028864	1.0691644	2.605842	33.306084	-11.67055	-157.14807	7.7814393	7.3560987	7.390109	1522.835100889206
24	625.2265	82.91784	815.2465	455.2365	695.98065	5.7360663	704.4876	685.50116	206.25	215.6	120000	155.52443	53.90651	259.49078	-76.44092	155.52364	53.908554	259.59048	-60.391663	156.34186	52.91191	264.31247	-31.054647	1.0096973	2.5989861	33.323982	-13.2571335	-157.60419	8.509524	8.357922	7.3682985	1592.6272110939026
25	717.1275	182.69896	1195.3281	286.80777	500.0005	4.815645	508.45996	493.6217	236.38095	168.9	125000	156.04625	54.36024	257.80206	-56.02435	156.04562	54.368004	257.82193	-54.36871	156.8939	53.325256	258.85083	-26.378845	1.0586268	2.609433	30.57566	-13.257612	-158.18285	8.500322	8.043106	7.911225	1662.248304605484
26	779.42035	192.35994	1202.7798	356.60355	973.1553	11.052441	984.65485	955.505	260.10526	294.9	130000	158.0429	54.260147	257.9174	-90.52881	158.04298	54.276077	253.05396	-52.266964	158.83118	53.238575	258.06	-29.461653	1.138593	2.6332967	31.549095	-12.274625	-160.10086	8.444851	7.3558435	7.631483	1735.027748823166
27	1071.707	490.95367	2298.493	658.4699	979.81506	14.569632	1015.5754	963.5886	333.26666	299.5	135000	160.28032	54.607327	254.42728	-74.96613	160.2797	54.606995	250.32233	-45.3898	161.03325	53.583332	254.2289	-56.286835	0.95151234	2.5520968	30.473595	-14.257927	-162.24832	7.206126	7.447691	7.342239	1804.4666244983673
