Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
17	29.877838	2.5904672	33.005844	26.286482	34.36947	1.9697218	36.59406	31.730774	1000.0	1000.0	85000	26.25511	6.5975757	55.367973	19.631882	26.255093	6.597598	55.732864	19.540083	26.49964	6.6475496	56.311905	19.9852	-1.1447111	0.6664655	2.710133	-7.575179	-26.5407	0.0069432845	0.0073814653	0.02002175	1282.674438238144
18	29.457092	1.2405114	31.635763	27.876102	33.87889	2.956478	36.903183	29.997772	1000.0	1000.0	90000	25.887337	6.500588	55.062923	19.374008	25.887344	6.50062	54.83465	19.507824	26.12776	6.5469112	55.45735	19.778519	-1.154557	0.6480233	2.8528726	-10.705782	-26.16991	0.0066943727	0.006606006	0.018133614	1391.5661664009094
19	30.141209	1.557783	32.7885	28.467506	37.261826	1.7159332	39.27571	34.848694	1000.0	1000.0	95000	25.558865	6.3996067	55.0956	18.92256	25.558846	6.399641	54.589493	19.029148	25.801678	6.446836	55.403206	19.781094	-1.1582205	0.648142	3.5711305	-7.7926745	-25.841465	0.0065706368	0.0065035596	0.018182218	1499.0329535007477
20	28.429937	1.5365355	30.295267	25.947096	34.56142	1.4513369	36.310215	32.55988	1000.0	1000.0	100000	25.366207	6.328544	55.773796	18.99481	25.366203	6.328572	55.811863	18.989689	25.607334	6.3738537	56.446373	19.561672	-1.1661072	0.63814443	2.8609123	-7.667695	-25.647116	0.0063290703	0.0063434695	0.01741434	1610.8458483219147
21	28.132605	1.6421956	30.844038	26.204306	35.75872	1.9203389	38.023716	33.198486	1000.0	1000.0	105000	25.149576	6.201619	54.901417	18.87963	25.149572	6.2016444	54.77289	18.899212	25.388973	6.243231	55.40393	19.411917	-1.1728375	0.62820476	2.912038	-7.896017	-25.428293	0.0057682786	0.005945369	0.016089978	1684.1418070793152
22	29.37408	1.1416812	30.850985	28.035313	36.251698	1.044768	37.7943	34.38773	1000.0	1000.0	110000	24.984259	6.1012635	55.26315	18.65935	24.984241	6.101267	54.9602	18.882051	25.224052	6.142748	55.434456	19.407692	-1.1743703	0.62507534	2.7133274	-7.7169895	-25.262718	0.005811203	0.0060317162	0.016422978	1757.0315356254578
23	31.412064	2.061897	33.642895	28.229198	35.628197	0.67949843	36.744736	34.801052	1000.0	1000.0	115000	24.837927	5.99409	54.944073	18.755934	24.837914	5.9941096	54.90635	18.64186	25.076105	6.0336995	55.259182	19.244955	-1.1794497	0.616914	2.734583	-8.100706	-25.114838	0.005569997	0.0057138978	0.01544236	1830.0772194862366
24	29.424969	2.070288	32.903664	26.901608	37.848034	2.4152493	40.539856	34.65172	1000.0	1000.0	120000	24.719917	5.88281	54.76929	18.74032	24.719908	5.88281	54.976036	18.852327	24.957394	5.919069	55.180225	19.174126	-1.1846703	0.6109809	2.9892473	-6.8477383	-24.995245	0.005264656	0.0054922774	0.014781876	1902.343073129654
25	31.059061	2.2361927	33.701073	27.913773	38.218224	0.525377	39.053562	37.448006	1000.0	1000.0	125000	24.679737	5.815764	54.498146	18.757725	24.679728	5.8157883	54.67528	18.986843	24.919205	5.8546004	54.770927	19.376568	-1.1833091	0.6122676	3.0004108	-8.768457	-24.956163	0.0054893885	0.005473437	0.01507128	1974.535118818283
26	30.812098	1.5663885	33.02519	28.607704	38.06665	0.63177866	38.93525	36.891968	1000.0	1000.0	130000	24.661366	5.785145	54.65503	18.689613	24.66135	5.785175	54.828022	18.900455	24.90088	5.8217106	55.200836	19.164957	-1.1905165	0.6034259	3.029933	-7.8178425	-24.936237	0.005083689	0.005332135	0.014388135	2047.0406513214111
