Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,total_rewards,total_rewards_mean,total_rewards_std,total_rewards_max,total_rewards_min,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0027023102,0.6934819,0.14884156,0.014884156,1092.181,129.22769,-11.3660965,0.0101819355,0.013294154,0.043898728,-0.020737184,0.03226183,0.015181439,0.07544238,-0.00023006322,-11.262682,0.8770752,-8.90138,-13.399538,0.0011287653,0.0078295,0.023558576,-0.023645563,-0.0027119347,0.008069115,0.021377334,-0.03208867,0.006873959,0.669368,"[247.60309518 324.41621614 310.57997375 281.01107055 286.61967441
 200.93198013 248.60843662 207.38117704 317.1085423  457.1625057 ]",288.14226718159784,69.72348564062662,457.1625056985507,200.93198013428218,4000,7000,0,133.98667664593086,0,19.74982857517898,153.73650522110984,155.55228492897004,0
0.0069779544,0.669404,0.17898604,0.017898604,9758.496,3164.823,-111.61059,131.4848,214.48521,747.92737,16.098083,136.86862,204.85759,724.06165,25.078281,-8.480665,5.9929023,8.001421,-14.292459,0.12568223,0.50027966,2.0305784,-1.7000115,-0.18841001,0.12078119,-0.05824981,-0.74579346,0.024377327,0.58545053,"[358.26458505 358.00433468 342.44586907 309.18459176 316.62051381
 261.04016428 252.83422455 239.91367492 421.25304928 344.80004722]",320.43610546200085,53.672490606328275,421.2530492770911,239.9136749204354,8000,12000,0,128.0917671797797,1.8191205221228302,14.133279995527118,144.04416769742966,299.64188627898693,1
0.024395516,0.5854673,0.30666482,0.030666484,2883.0269,792.888,-203.51302,195.16814,366.13016,1264.0352,16.058231,204.31456,360.01852,1230.1088,25.480745,-7.460787,8.238624,23.022224,-13.481676,0.0739446,0.5925219,2.3388343,-2.2883058,-0.19271435,0.13595983,0.039658904,-0.74386287,0.017575912,0.5257198,"[ 82.95191716  77.19118837  76.78144231  98.10931644  76.87845676
  76.50276433  76.75085718 104.80215536  82.29090488  76.72487569]",82.89838784653037,9.667245656287413,104.80215536058013,76.50276432774405,12000,17000,0,118.91654365230352,1.8632664042524993,14.108370839618146,134.88818089617416,433.0840148590505,2
0.017550085,0.52576244,0.42874926,0.04287493,4525.7637,926.86536,-195.26602,182.00064,439.38837,1853.0773,17.666569,202.42606,450.8436,1884.9547,23.791826,-8.194143,8.657001,24.96702,-14.291193,0.045593683,0.55423784,2.5648813,-2.4755352,-0.19179347,0.12939404,-0.09974964,-0.8012078,0.01705574,0.47267437,"[186.81541976 114.54884157  94.24998184  87.22400227 124.2788167
  87.51964846  88.38091936  80.42885582  95.36880539  79.60576524]",103.84210564005988,30.818634909842586,186.81541975561464,79.60576523532292,16000,22000,0,113.7874314612709,0.41873761592432857,14.203036423772573,128.4092055009678,561.7435479285195,3
0.017048936,0.47264934,0.56947565,0.056947567,3351.6392,602.671,-254.12457,240.62222,552.6371,2416.0635,13.193474,254.14467,559.1843,2468.8977,26.017921,-7.6046925,9.381697,26.91961,-16.584446,0.061918244,0.60566694,2.6223712,-2.6602683,-0.189994,0.13978589,-0.07472932,-0.7751761,0.01743752,0.43366438,"[300.55995113 290.56767907 264.82517667 267.29718204 267.14269621
 252.4895177  261.9700099  214.96106042 291.23513618 213.14376662]",262.41921759374594,28.12196740421519,300.55995113154097,213.1437666218258,20000,27000,0,113.00972509011626,0.6685399920679629,14.048384943511337,127.72665002569556,690.1080219722353,4
0.017434817,0.43368325,0.69962907,0.06996291,1997.251,1450.8835,-252.44164,240.41821,553.6747,2078.4048,12.108139,259.93744,564.5043,2144.5107,22.234053,-7.8823967,9.107565,29.762325,-13.625278,0.106088005,0.5633033,2.8642912,-2.6762085,-0.18716897,0.1359777,-0.023357712,-0.81098855,0.017324213,0.39536518,"[293.70588346 310.65011583 325.82884823 426.00044692 400.82099207
 354.69080679 355.05322233 512.06001629 262.79791558 352.62462143]",359.4232868941172,68.33346405448421,512.060016293475,262.7979155816616,24000,32000,0,114.30654213624075,1.3064756128005683,14.172181781381369,129.7851995304227,820.9281979044899,5
0.01742292,0.3953755,0.8401178,0.084011786,6410.1,1375.589,-319.68622,299.91846,604.2848,2483.6206,17.26806,312.23788,602.7298,2356.4863,19.474344,-6.0632977,11.065178,27.915012,-13.342528,0.030598227,0.707784,2.8318992,-2.7061808,-0.21372235,0.16086067,-0.05635254,-0.800838,0.017758112,0.35846552,"[214.05557572 147.56295944 211.02714222 188.63243165 185.91655199
 126.42820148 123.38673428 173.8765055  154.34040823 142.98428267]",166.8210793178724,31.126173823420174,214.05557571572064,123.38673427836854,28000,37000,0,115.67322434810922,2.342209257185459,15.8710258747451,133.88645948003978,953.5675750076771,6
0.01779825,0.35850948,1.0080523,0.10080524,1830.1895,925.5725,-285.32898,270.37317,544.23694,1944.924,16.912792,281.3907,545.84283,1984.7965,24.902103,-7.0814915,9.327436,28.376858,-14.021876,0.045463745,0.6286628,3.0696964,-2.6757956,-0.20780125,0.14763182,-0.0736051,-0.8302015,0.016359445,0.33573073,"[307.66660227 330.02913377 527.04102808 561.15231874 493.45275687
 316.24108053 350.01762219 242.3216564  465.44737693 574.27847622]",416.7648052010153,114.2306014525931,574.2784762204735,242.32165640185704,32000,42000,0,116.10420847591013,1.0972700151614845,13.772927276790142,130.97440576786175,1085.874167310074,7
0.016366575,0.3357015,1.1424524,0.114245236,3540.8071,714.16815,-284.50885,271.34796,539.0319,2610.4949,19.964067,284.6114,540.1478,2346.103,27.977942,-5.8757906,10.704129,31.38923,-14.816872,0.06645144,0.69129044,2.963473,-2.6861289,-0.21777669,0.160485,-0.07619214,-0.8530322,0.017766338,0.3099267,"[207.05447928 346.43139286 295.88491019 603.26057327 381.93688049
 203.18034414 324.03886562 324.98819924 222.68732359 333.41148459]",324.28744532567185,110.11966485078355,603.2605732703614,203.18034413727398,36000,47000,0,113.86219431878999,2.4290927052497864,15.426720328629017,131.7180073526688,1217.4978239657357,8
0.017778687,0.30999967,1.2897568,0.12897567,1891.8546,2483.5476,-227.6772,213.7601,438.99762,1830.6855,9.511971,222.05887,437.4225,1797.4354,15.72211,-7.764145,8.337085,25.817665,-14.126526,0.08544301,0.5915848,2.5223694,-2.317391,-0.19704092,0.13289915,-0.052286103,-0.7891623,0.021756444,0.29295275,"[411.25470873 465.26864153 232.15511891 444.34823859 271.58159328
 297.03716464 292.78409461 303.80409885 289.98461656 286.80298034]",329.5021256032627,75.88433022558212,465.2686415305949,232.15511890599814,40000,52000,0,114.11792880296707,2.3362761582247913,15.344535818323493,131.79874077951536,1348.7542998795398,9
