Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
45	-137.11827	45.727413	-67.99217	-239.45659	-105.68849	20.408434	-76.41229	-147.32257	100.0	100.0	225000	-101.47293	20.855936	107.61136	-268.26218	-101.47363	20.871479	87.89909	-258.07724	-101.700356	19.847435	46.544296	-258.86398	3.829621	6.6591587	61.90132	-15.143085	95.03601	24.897507	24.533548	14.372623	2851.6841044425964
46	-147.75061	50.484932	-75.924774	-298.649	-148.81155	24.496954	-111.60894	-187.87747	100.0	100.0	230000	-103.14647	20.763086	88.14323	-273.13727	-103.14894	20.785114	100.85229	-259.96805	-103.44462	19.73782	42.361797	-272.1194	3.980143	6.6449676	70.86943	-12.835237	96.60163	27.739431	26.99575	14.573487	2926.230770111084
47	-172.09805	67.71148	-80.49829	-349.513	-120.99784	29.54087	-60.044113	-167.41725	100.0	100.0	235000	-103.919655	20.842985	107.381714	-261.33267	-103.92027	20.868382	80.32357	-257.10318	-104.190636	19.760801	35.643856	-260.6893	3.8688705	6.6075883	57.09672	-15.394298	97.36367	27.340357	26.709913	14.624883	2998.618714094162
48	-147.96521	57.503647	-57.766815	-342.4802	-92.449165	10.071107	-73.45657	-114.266884	100.0	100.0	240000	-104.04278	21.457842	89.14138	-287.68616	-104.04347	21.49169	116.74464	-283.29846	-104.28762	20.463652	41.344845	-290.2737	3.7231262	6.51894	61.293354	-15.074237	97.74185	26.982994	26.30858	14.384719	3071.135785341263
49	-179.944	94.670265	-64.93734	-445.15057	-143.63681	46.503155	-81.71181	-227.21732	100.0	100.0	245000	-102.98988	22.909248	110.74599	-292.76004	-102.989746	22.935347	83.6215	-284.92496	-103.202576	22.035292	78.3652	-300.49625	3.7238312	6.4816217	74.6543	-14.360925	96.7057	26.55275	25.945013	14.629396	3144.0676593780518
50	-141.32709	68.02597	-60.955517	-404.21753	-132.1569	52.68672	-45.99517	-190.6376	100.0	100.0	250000	-102.5802	24.8241	149.34334	-333.01352	-102.57987	24.846113	96.30089	-325.70486	-102.7747	24.039639	89.033936	-315.31906	3.959541	6.4705596	77.48376	-17.731413	96.1398	27.325937	26.972824	15.437934	3214.500109434128
51	-167.02304	74.55845	-70.553024	-346.509	-156.89091	64.555954	-74.70293	-265.35355	100.0	100.0	255000	-102.37255	25.848906	109.39023	-342.45877	-102.37408	25.857725	86.94995	-330.99802	-102.561874	25.017902	40.725006	-343.57367	3.9439704	6.46295	76.36322	-14.377742	95.9155	27.659328	27.18563	15.54953	3285.6925072669983
52	-144.62407	51.07727	-64.05627	-264.7042	-96.445076	20.324137	-71.30635	-125.849976	100.0	100.0	260000	-100.88331	25.070667	119.46481	-321.09827	-100.883064	25.09893	130.06047	-305.25876	-100.9993	24.192768	33.509567	-307.22427	3.7533145	6.3462076	70.59378	-13.703735	94.752106	27.072485	26.409056	14.818716	3357.0014305114746
53	-147.48251	61.24553	-57.150745	-392.8854	-193.74251	18.87538	-165.01048	-219.19038	100.0	100.0	265000	-99.71439	24.851955	110.76157	-313.7456	-99.71392	24.885546	146.13177	-308.50015	-99.864	24.009724	32.95899	-299.2295	3.6770797	6.3228416	76.92863	-13.786631	93.690216	26.571276	25.93945	14.345006	3428.181919336319
54	-181.97285	52.07695	-64.23539	-328.7996	-80.96668	14.505143	-56.47823	-100.91747	100.0	100.0	270000	-100.85223	25.496561	91.51591	-285.5321	-100.85155	25.534254	74.53714	-290.72357	-101.07578	24.74135	40.623177	-276.95758	3.8876028	6.5116863	76.3363	-14.5177355	94.6558	29.294891	28.436344	14.985625	3498.8955590724945
55	-145.5366	66.435684	-68.4454	-405.893	-140.74997	20.455978	-108.593376	-190.06522	100.0	100.0	275000	-102.08669	24.89189	79.96484	-327.24457	-102.08626	24.918646	109.20343	-306.08203	-102.290726	24.0175	67.747284	-305.2097	3.644706	6.4233575	69.66789	-13.45833	96.02166	29.780012	29.512268	15.077744	3566.4142599105835
56	-153.14561	48.84315	-78.14508	-245.18694	-101.435135	17.634727	-62.524887	-133.25475	100.0	100.0	280000	-102.129745	24.090221	84.35225	-316.75552	-102.12967	24.11297	89.6733	-326.11792	-102.27531	23.219217	55.431816	-308.33463	3.60229	6.347243	69.74088	-16.602781	96.16518	29.384628	28.758724	14.903819	3634.0069231987
57	-159.58937	53.763798	-61.928535	-275.16318	-101.116264	16.200232	-65.18716	-123.74377	100.0	100.0	285000	-102.02109	23.150198	97.15943	-325.3647	-102.02217	23.168648	92.37942	-326.39493	-102.27695	22.185658	45.12677	-308.8442	3.4468508	6.412205	67.56409	-12.3762	96.24552	29.796919	29.108725	14.018565	3700.3729934692383
58	-155.72327	64.22452	-68.885994	-384.1162	-116.295944	17.0336	-92.40183	-149.14558	100.0	100.0	290000	-102.47289	22.359386	89.326225	-309.9044	-102.473976	22.379614	91.41577	-304.54703	-102.748085	21.376839	44.507683	-302.2112	3.358262	6.349353	66.62838	-12.386396	96.89566	30.083769	29.469656	14.026656	3763.62722492218
59	-149.78758	56.201603	-80.81204	-330.8735	-100.20285	29.415806	-54.361553	-139.03685	100.0	100.0	295000	-105.14417	22.403955	102.99163	-318.577	-105.14498	22.437498	87.31751	-314.2597	-105.52905	21.491856	28.933453	-318.22473	3.8183436	6.7438264	71.21252	-15.182325	99.24338	33.784775	33.00476	14.717072	3827.7149753570557
60	-146.60309	52.736946	-64.21927	-315.6721	-80.99599	12.532468	-63.403744	-104.42372	100.0	100.0	300000	-107.661865	22.527647	87.73899	-323.87125	-107.66265	22.559366	137.9758	-315.9167	-108.00868	21.593124	32.043163	-316.03793	3.9778166	6.681279	74.85899	-15.26268	101.574066	33.88515	33.48288	15.278178	3891.3986463546753
