Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,total_rewards,total_rewards_mean,total_rewards_std,total_rewards_max,total_rewards_min,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.001655725,0.6929989,0.1493272,0.014932721,52.754097,29.104033,-5.356247,-8.27E-05,0.001817721,0.004179712,-0.005514064,-0.003771521,0.002017618,0.001180538,-0.013789941,-5.375225,0.6116294,-3.6759536,-7.1185293,0.000773284,0.002265697,0.006949293,-0.004265392,0.000723041,0.001443964,0.004306564,-0.003900926,0.16604769,0.007234956,"[-17.60499484  13.35571356  51.63248204  46.87651718  -8.98870907
 -43.68421328  22.16198584  21.03603866  -8.48487064  15.42885058]",9.172880002,27.82630607,51.63248204,-43.68421328,4000,7000,0,116.1981978,0,22.07810949,138.2763073,153.9589428,0
0.16819963,0.007196134,10.0271,1.00271,194.02449,34.559074,-61.737816,59.880802,23.16639,117.18459,-10.564855,62.727314,22.023817,116.99882,-4.9054704,-2.5331342,1.624151,0.948789,-6.8194485,0.014512969,0.42519265,1.3198265,-1.3852552,-0.7333908,0.120087765,-0.35059223,-1.1615745,0.30351847,0.00632324,"[ 5.91496447e+00 -3.81466766e+01 -5.88509057e+01 -1.45280352e+02
 -1.72239663e+02  1.33738772e+01 -2.50841237e+01 -2.03290609e+01
 -1.61243492e+01 -4.46776807e-02]",-45.68109669,60.28281861,13.37387718,-172.2396627,8000,12000,0,113.5510355,15.68844576,17.90402339,147.1435047,298.2198147,1
0.30134124,0.006402739,10.52693,1.052693,174.38744,57.9358,-109.93296,106.076904,32.411625,187.38617,-26.830505,112.79932,28.276733,200.21901,13.692856,-2.2679672,2.0522463,6.72944,-8.647721,0.068976045,0.47987288,1.4986684,-1.4773487,-0.7120058,0.16020724,-0.3199265,-1.2472335,0.40541297,0.012820487,"[ -14.08723471    5.80708935   14.43120048   -4.35391692  -20.12298265
  -68.81722093  -53.87070232 -131.67830207  -45.28636533 -159.05745674]",-47.70358918,55.16807588,14.43120048,-159.0574567,12000,17000,0,109.9699921,12.80471076,17.42193667,140.1966395,437.5604542,2
0.3919789,0.011497242,9.232474,0.92324746,218.5252,76.78125,-128.64519,125.28686,36.087143,197.80775,-27.626669,130.56723,31.400347,215.92607,-15.581874,-2.1429114,2.2292957,8.02164,-7.279838,0.010376371,0.49892092,2.3961952,-1.6512399,-0.69014573,0.21911661,-0.24212581,-1.7927227,0.2919739,0.005487942,"[   6.92688829   38.38437056 -103.10756857   39.09349298   46.74773329
   15.65209713   84.68472552   21.33555679   35.1379713     1.48660042]",18.63418677,46.37070071,84.68472552,-103.1075686,16000,22000,0,109.1033634,11.94779058,18.01720264,139.0683566,577.4074507,3
0.27669212,0.005235535,10.927242,1.0927242,166.59705,60.71804,-136.35883,133.01233,37.25695,222.15971,-15.773437,139.32758,30.91908,223.83867,17.067284,-2.4046073,2.1816897,5.9278336,-8.231848,0.037428696,0.4546213,2.0060046,-1.7271248,-0.74412525,0.22047335,-0.26420823,-1.7383271,0.34639084,0.013438998,"[-119.81271899    8.3455892    24.1674926   134.65844506   12.20136997
   16.21986922  -56.86621259   45.65447197   42.2248904    65.57842847]",17.23716253,64.79508429,134.6584451,-119.812719,20000,27000,0,109.8336088,12.72676009,18.29402001,140.8543889,715.3392711,4
0.354583,0.014409805,8.971459,0.8971459,185.04852,40.34292,-155.23979,152.55826,35.734524,263.99298,-8.048279,157.39001,30.541035,258.59186,13.913042,-2.3943744,2.3115118,8.727685,-10.018734,0.003243766,0.44827643,1.7828585,-1.9303122,-0.73720455,0.20847563,-0.33139914,-1.9015751,0.43102294,0.008563849,"[-92.53534339  16.01029049  15.82039873 -19.165478     8.11433788
 -90.83734425  76.35310205  -6.61060779  12.76621182 -32.837701  ]",-11.29221335,48.5732762,76.35310205,-92.53534339,24000,32000,0,112.422065,9.807144349,18.17978532,140.4089946,863.9145199,5
0.42661238,0.007628614,10.327846,1.0327846,180.77545,49.57016,-179.45529,173.12912,29.12573,257.11835,-7.4034295,179.04858,23.943752,262.5966,50.561703,-2.5800304,1.9398966,4.07501,-10.075164,0.044620834,0.4418192,1.9984663,-1.7350558,-0.73165226,0.19486831,-0.2725948,-1.763667,0.4726986,0.007777387,"[106.67293437  36.52779114   2.19467058  45.26346048 -28.33657913
  68.66756834  18.53859602  12.18363385 -50.42363439  30.1281833 ]",24.14166246,42.89447598,106.6729344,-50.42363439,28000,37000,0,114.5747058,17.97326976,18.05979774,150.6077733,1010.470143,6
0.48092914,0.008655979,10.426775,1.0426775,155.19167,55.9276,-190.1684,184.4142,36.59394,263.81848,-23.278572,186.84552,30.19821,263.58188,6.6122546,-2.5720186,2.4037209,9.45011,-9.055099,0.000127407,0.4128502,1.3733547,-1.6455287,-0.739376,0.22382906,-0.2972328,-1.9747791,0.5491973,0.018735189,"[  45.79944131 -165.04443763    9.82383978   71.44751179  -39.98545995
   32.39385557  117.39424492  -18.38063874   -0.63111642   35.23613449]",8.805337512,71.95318568,117.3942449,-165.0444376,32000,42000,0,118.4970211,13.92089219,17.96364359,150.3815569,1170.06529,7
0.54895985,0.018939678,9.672497,0.9672497,200.96165,47.390778,-205.62346,202.78343,41.601944,294.3759,-8.757319,206.58774,34.870422,292.06064,14.474457,-2.2796497,2.3357239,7.660469,-8.834877,0.02108236,0.4393405,2.289349,-1.6758432,-0.75688386,0.20676744,-0.33692014,-1.7947705,0.52587205,0.012259929,"[ 71.51742835  92.49383458   4.77931086 100.45816375 -15.33702685
   2.17937227  24.08987122  43.11383698 195.49341196 149.89042565]",66.86786288,65.14241193,195.493412,-15.33702685,36000,47000,0,108.7288517,23.1398652,17.41131679,149.2800337,1312.703213,8
0.62708116,0.016962882,9.316777,0.93167776,161.59988,69.740944,-229.99153,226.9124,48.66098,328.9597,-12.211094,231.58678,42.46088,321.338,-8.345267,-2.646676,2.463576,9.222266,-9.945261,-0.011502814,0.42435133,1.9747018,-2.5736635,-0.7454102,0.21901275,-0.24118164,-2.1627755,0.6814079,0.010947429,"[254.41450339 162.11821494  48.36328457 120.85337924 -46.12130918
 127.97990239 380.2991232   -7.53408935  72.20080708  69.5862057 ]",118.2160022,118.9322424,380.2991232,-46.12130918,40000,52000,0,111.1689173,16.49360093,17.92731742,145.5898357,1464.03816,9
