Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,total_rewards,total_rewards_mean,total_rewards_std,total_rewards_max,total_rewards_min,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0015201619,0.69264114,0.14971898,0.014971899,32.371784,16.538906,-4.035804,0.0036291555,0.002453938,0.013234481,-0.0022524772,0.0029185028,0.0014939969,0.0071519334,-0.000653669,-4.064831,0.5246426,-2.2257078,-5.3402777,-0.0006778512,0.0014411181,0.0035296434,-0.0050696675,0.000738925,0.0011386123,0.0049709105,-0.0033788155,0.07993744,0.32485247,"[-200.82907101 -202.76848645 -168.74245878 -232.31895182 -220.13140052
 -212.3383889  -226.08169056 -120.83841821 -218.3369065  -135.31654978]",-193.77023225472038,36.96797392052177,-120.8384182108695,-232.3189518241989,1000,7000,0,31.282528204843402,0,30.15089809242636,61.43342629726976,88.84280491713434,0
0.07835974,0.33578882,1.1684575,0.11684575,14.789925,3.5173538,-14.803765,10.779072,6.6848345,28.215405,-6.1339226,15.420614,6.321533,30.021038,-1.2740269,-3.2535362,1.3246145,0.6511984,-6.5906816,0.09648109,0.4450997,1.1736729,-1.3065996,-0.18879552,0.077634394,-0.08752225,-0.43323752,0.22500324,0.13169323,"[-200.14584303 -242.15254698 -284.64994695 -242.56218723 -235.53361072
 -198.37059878 -235.11872719 -236.8546247  -214.17362031 -264.53065285]",-235.4092358749761,25.372917462329237,-198.37059878300934,-284.64994694706746,2000,12000,0,30.879661465995014,27.412906241137534,22.467444519046694,80.76001222617924,169.52885462203994,1
0.22587089,0.13049558,3.1642394,0.31642395,34.187645,5.099211,-28.973028,25.473892,10.219346,62.92463,-3.5590649,29.424427,9.8846,68.13687,5.0687485,-3.5062134,1.0859234,0.0016558766,-7.534276,0.020472305,0.37830496,1.3228645,-1.2648107,-0.18281329,0.06932604,-0.05493781,-0.4418341,0.4366208,0.08436639,"[-264.47025993 -277.17459009 -254.08721252 -247.84073219 -242.9712891
 -263.57358716 -292.24720484 -241.42823686 -245.26586305 -245.56727435]",-257.46262500927,15.957175147557543,-241.4282368622492,-292.2472048401007,3000,17000,0,31.203827689867467,27.341280607972294,23.04788814811036,81.59299644595012,251.59368136012927,2
0.43565378,0.084201396,4.8077207,0.48077208,36.738667,7.615075,-43.12816,39.194317,13.250546,85.675735,-3.2411332,43.626335,12.417139,79.00407,-0.5445509,-3.1287332,1.5452608,1.7656198,-8.724302,0.066637784,0.47198477,1.8134552,-1.3583819,-0.20153923,0.09314299,7.034652e-05,-0.6536395,0.65564376,0.0458109,"[-161.97096196 -181.25996467 -160.20721111 -212.30009532 -203.11699627
 -179.74121454 -151.54230731 -171.16730712 -136.22365779 -218.70594424]",-177.62356603179987,25.57742651214993,-136.22365778745254,-218.70594423686362,4000,22000,0,30.50432626903057,27.811487597879022,21.65523344743997,79.97104731434956,331.9024976002984,3
0.6630057,0.044580724,7.3903823,0.7390382,33.999825,8.407857,-59.162487,55.42431,15.97362,110.08674,-9.916785,58.90364,15.103675,107.87996,0.15744306,-2.9543755,1.7350848,3.798399,-7.824932,0.018923905,0.51861316,1.8961312,-1.7239045,-0.2119714,0.10100964,-0.06413683,-0.5824467,0.8020009,0.050723605,"[-153.02118313 -166.25615525 -224.9905118  -157.353563   -151.70931495
 -151.67136606 -145.34570543 -173.69564171 -183.47780554 -108.58247541]",-161.61037222773217,28.333849668781042,-108.58247540695703,-224.99051180276723,5000,27000,0,30.629740813281387,28.150364140048623,22.358004365116358,81.13810931844637,412.80799443414435,4
0.8057186,0.04912064,8.044588,0.8044588,41.17598,11.064675,-73.76578,69.34883,17.089077,119.19427,9.302284,71.62541,16.807451,118.83016,8.948689,-3.061572,1.7076039,3.2548497,-7.445352,-0.008753528,0.49865893,1.8039142,-1.9925624,-0.20137449,0.103393145,-0.056216855,-0.6666055,0.901347,0.051752865,"[-158.12344484 -112.1703421  -189.88269211 -158.47393257 -193.03128145
 -177.54146635 -158.08879611 -139.09107738 -150.04927092 -189.59665954]",-162.60489633579056,24.358223582763216,-112.17034209850152,-193.03128145128008,6000,32000,0,30.80589438881725,27.917344293091446,23.297137051355094,82.02037573326379,495.4503342662938,5
0.9027621,0.051680595,8.843341,0.8843341,33.450153,6.4520445,-85.952385,81.73154,19.306187,164.27942,19.26034,85.901886,19.529678,167.90323,39.925488,-3.1801076,1.6333816,3.4466276,-6.481405,-0.012619029,0.46316916,1.8580676,-1.928293,-0.20114447,0.09241416,0.0064579993,-0.696,0.9766189,0.04702075,"[-149.07605836 -145.53239557 -146.88562668 -148.95878947  -90.98746393
 -163.70930106 -128.32661636 -171.68806721 -118.97231745  -97.44061771]",-136.15772537889487,25.399308748104495,-90.98746392741118,-171.6880672061502,7000,37000,0,31.502125311177224,28.539308989886194,22.301208697259426,82.34264299832284,576.8459163047373,6
0.97602445,0.04694254,9.758129,0.9758129,57.943726,18.13096,-98.24181,96.45314,24.753475,164.3506,41.61074,100.26493,24.65675,177.36543,53.839314,-3.0864115,1.4867457,2.2095249,-7.0574064,0.048770864,0.4794033,1.809677,-1.9506223,-0.20490937,0.083888486,0.12673739,-0.6467075,1.0186815,0.050217815,"[ -44.41206089  -79.48092391  -70.81271431 -146.84353258 -114.38220065
  -84.89470599 -117.734346   -131.61554423 -144.30347488  -83.26479511]",-101.77442985578094,32.431021986847945,-44.41206089256293,-146.8435325752307,8000,42000,0,31.23419266194105,27.594204633962363,23.25204490032047,82.08044219622388,658.0619021113962,7
1.0185368,0.050598264,10.043104,1.0043105,41.45702,12.81398,-111.64321,106.722916,27.16031,193.7343,70.06034,109.72436,25.983679,195.03882,75.16518,-3.1263309,1.5191318,2.7373748,-7.1388397,-0.030586729,0.4794564,1.5562617,-2.002719,-0.21957035,0.09361458,0.09777486,-0.72312665,1.0942835,0.04344431,"[-56.27239054   1.69540573   5.72586809 -61.7749005  -29.92085982
 -32.97786786   5.04803372 -28.97104048 -51.09173236   4.40024093]",-24.413924308035945,25.564256140392047,5.725868093499321,-61.77490049563736,9000,47000,0,31.158348460216075,26.729710310697556,22.90138601604849,80.78944478696212,740.0623128400184,8
1.09183,0.043615095,11.392872,1.1392872,32.58496,17.83353,-122.612335,119.35448,30.67128,216.82132,75.554535,125.10418,31.594719,229.34958,84.95755,-3.2488508,1.474577,2.0143466,-7.5491924,-0.005070189,0.47742093,1.8484424,-1.8989244,-0.21700753,0.08917145,0.03202007,-0.7190094,1.1381837,0.04430213,"[ 20.56950252  14.02535825  73.89255714  91.3083509   92.53113151
  82.08657403   4.39718752 149.59806207  73.19182402  66.12986567]",66.77304136287702,41.545256201266014,149.59806206599572,4.397187516308273,10000,52000,0,30.566280148923397,27.9408347918652,23.24390358151868,81.75101852230728,821.5306851188652,9
