Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
51	-409.2791	102.23742	-187.67693	-683.59143	-372.18582	73.93956	-228.46553	-497.99185	100.0	100.0	255000	-190.32074	59.60064	270.0398	-364.2746	-190.31734	59.627983	276.98013	-361.77664	-188.78004	58.943554	142.47087	-366.66544	10.649353	6.248912	64.84354	-12.461401	169.75885	128.42844	126.85395	47.72062	3196.43301153183
52	-342.98898	81.24037	-182.51314	-491.07153	-350.40466	59.817486	-242.4826	-424.28485	100.0	100.0	260000	-157.57759	35.117226	264.87216	-326.84378	-157.57857	35.137646	164.01747	-316.796	-157.5284	33.467148	82.22408	-303.52908	9.217322	6.2970243	81.99086	-11.736567	141.56293	96.14738	94.26072	25.966496	3260.2193887233734
53	-328.8006	86.68314	-149.49226	-510.14972	-338.37314	55.97465	-251.9462	-403.55835	100.0	100.0	265000	-183.2165	30.906124	239.13881	-309.98456	-183.21758	30.950323	226.70168	-302.77258	-184.38661	29.355412	52.66893	-317.52905	8.228664	6.920414	95.11536	-12.40593	168.53133	117.46863	114.9653	28.004456	3323.7499136924744
54	-329.18457	76.395294	-189.45473	-515.685	-338.67804	69.66686	-215.77348	-432.99954	100.0	100.0	270000	-210.68712	37.483383	164.74808	-342.00516	-210.68694	37.522915	272.2398	-343.46976	-212.38844	35.829647	68.847786	-339.5511	8.518457	7.127026	88.018555	-11.947691	194.95123	144.92569	143.59755	33.813915	3387.5906314849854
55	-366.91663	80.340416	-216.12985	-506.9786	-453.62436	112.22069	-260.99225	-585.78156	100.0	100.0	275000	-231.96622	44.176258	243.88133	-381.69324	-231.96906	44.206367	256.91434	-379.14987	-233.80977	42.345917	71.79275	-375.0336	9.239851	7.08589	77.115036	-12.938226	213.9182	168.53087	165.97067	44.904762	3450.4915931224823
56	-396.54218	93.48556	-229.50932	-590.031	-405.60983	49.467857	-307.56647	-469.29327	100.0	100.0	280000	-239.84993	50.404964	432.25867	-396.66406	-239.85397	50.45463	344.198	-398.5167	-241.45917	48.568283	51.195084	-401.78586	9.887386	6.7604184	76.45994	-15.953181	219.98825	167.58868	164.94957	44.38622	3512.9948019981384
57	-368.221	85.14322	-223.95009	-531.6616	-399.31262	84.221886	-242.89601	-509.85577	100.0	100.0	285000	-241.73378	51.37799	265.59085	-403.2611	-241.73729	51.411583	176.00932	-401.00427	-243.27016	49.31401	89.734695	-400.32626	9.997964	6.5903163	67.3535	-11.073327	221.84445	175.78296	172.2118	45.21048	3575.7299933433533
58	-338.9298	93.240555	-173.20972	-550.2584	-386.86667	54.3463	-292.03455	-463.94846	100.0	100.0	290000	-237.61699	48.29204	195.01822	-402.2295	-237.61377	48.359825	196.63727	-397.74832	-238.81442	46.160736	62.65777	-400.1398	10.003192	6.520971	66.427826	-11.588489	217.76053	175.43797	174.11388	43.040874	3639.214743614197
59	-364.18762	87.02637	-192.62033	-562.55743	-459.39252	74.01699	-317.07172	-540.0644	100.0	100.0	295000	-238.46118	49.348644	204.71344	-396.01373	-238.45958	49.37371	211.5539	-397.7082	-240.22528	47.451305	83.794174	-402.51883	10.017422	6.776931	66.47188	-11.221367	217.7712	180.03227	178.92082	45.377274	3703.160849094391
60	-372.81332	100.536095	-226.6218	-595.7417	-396.63895	96.341736	-208.98747	-503.62823	100.0	100.0	300000	-247.42029	49.36391	225.93404	-401.99667	-247.4215	49.42609	249.90137	-398.18198	-249.25853	47.387836	119.607346	-408.71887	10.345487	7.231197	73.97708	-11.6487255	225.5492	193.61278	189.89377	47.030216	3766.7601425647736
61	-382.0425	92.59261	-165.1519	-599.3304	-397.7816	63.419315	-291.62918	-486.84906	100.0	100.0	305000	-256.91202	52.782608	276.51953	-419.15585	-256.91092	52.83091	228.356	-408.49405	-259.03137	50.902637	120.47203	-416.52933	10.745449	7.2415304	68.592255	-14.189039	233.0222	203.2169	201.11667	49.067123	3831.2061355113983
62	-378.27563	94.15527	-190.63971	-609.1698	-369.77246	71.36599	-243.64143	-462.35358	100.0	100.0	310000	-259.75327	55.10575	224.00455	-428.6452	-259.75214	55.149426	252.78827	-429.22595	-261.49362	53.19668	51.79654	-432.0957	10.783053	7.2295647	85.971756	-10.98987	235.1972	219.4099	216.37155	57.912693	3895.1380569934845
63	-380.52386	93.53395	-189.03743	-552.6965	-430.65918	70.805824	-316.434	-521.7671	100.0	100.0	315000	-254.22014	54.231697	219.64584	-440.3932	-254.22081	54.2821	324.15973	-428.7066	-255.75864	52.39973	49.115776	-423.9691	10.644227	7.0536675	81.190895	-12.410593	230.88737	217.86736	215.6076	54.156124	3960.4498796463013
64	-394.46793	103.57207	-221.68002	-557.8637	-409.15942	90.46502	-242.96454	-531.84717	100.0	100.0	320000	-248.09111	52.3593	249.37923	-434.04404	-248.09196	52.403603	242.61926	-438.4596	-249.70157	50.41214	65.98619	-428.8183	10.493396	6.807095	65.66584	-13.174407	226.38303	204.37799	201.99492	50.550076	4023.9618153572083
65	-354.04202	71.37533	-214.47746	-496.28387	-360.9597	67.933235	-245.43414	-463.08713	100.0	100.0	325000	-249.29393	50.723	222.83653	-410.24496	-249.29448	50.756405	247.30891	-403.9462	-251.25307	48.684155	47.684692	-400.99606	10.03511	7.012972	74.56111	-13.189433	229.40262	194.84508	194.9196	48.30169	4087.49317073822
66	-370.26328	96.37075	-195.14342	-548.35474	-421.1661	85.888374	-262.756	-522.2657	100.0	100.0	330000	-256.341	53.102478	319.73315	-412.76266	-256.34393	53.15826	218.04262	-415.19446	-258.35446	51.181282	119.480415	-412.90244	9.863916	6.921924	72.31523	-16.067768	236.9098	206.8401	203.26852	48.45329	4152.3879680633545
67	-341.03378	98.66413	-171.31029	-540.3172	-403.2331	90.27839	-248.23787	-505.5933	100.0	100.0	335000	-255.69867	55.116135	246.22745	-427.14648	-255.69507	55.15197	255.51938	-431.00995	-257.40137	53.237587	38.3074	-432.15433	10.353648	6.902412	67.79882	-13.566717	234.252	205.40964	205.00626	50.5842	4217.058853149414
68	-385.30997	116.152565	-200.88101	-600.2651	-384.69864	94.80666	-237.80211	-513.65576	100.0	100.0	340000	-255.69095	57.188316	254.16412	-434.15594	-255.69177	57.19297	312.09058	-436.57214	-257.43176	55.42428	44.834614	-439.17416	10.823721	6.952358	79.71048	-13.610866	231.81627	208.95032	209.52293	53.186874	4281.440881490707
69	-367.77975	94.31355	-197.96178	-571.60425	-390.33252	75.27814	-258.99234	-489.78018	100.0	100.0	345000	-257.0801	57.99949	215.16197	-435.04434	-257.0842	57.99659	261.75204	-435.53366	-258.9326	56.19994	158.34465	-429.13315	10.85689	6.9580026	66.90444	-10.36306	233.10805	218.4477	217.302	55.756287	4344.613775253296
70	-383.9256	86.88715	-223.64192	-556.6699	-408.49408	42.137867	-320.14185	-466.60797	100.0	100.0	350000	-261.6269	58.357044	274.7025	-462.9106	-261.62817	58.38616	332.022	-503.65326	-263.52295	56.558887	47.02326	-453.3037	10.909537	6.8657436	79.94821	-12.322055	238.23732	222.4538	221.37206	57.377056	4408.429532766342
71	-370.29816	94.28721	-217.7846	-554.056	-501.831	76.12509	-351.75305	-585.2142	100.0	100.0	355000	-263.67834	57.61252	277.74753	-443.1632	-263.6806	57.565964	408.58682	-444.86	-265.70093	55.649654	84.75103	-436.03677	10.784166	6.91791	80.44165	-12.202578	241.13585	217.7488	220.12415	55.966057	4473.1924114227295
72	-374.4637	96.74467	-213.48172	-605.91046	-412.7979	72.9407	-274.7719	-499.67044	100.0	100.0	360000	-263.40625	57.671646	321.17294	-448.53867	-263.40552	57.69892	348.1713	-460.23016	-265.20358	55.939053	94.318924	-459.25046	10.812843	6.845935	69.552284	-11.557416	239.5146	222.8485	223.93643	54.88433	4535.791932821274
73	-374.28262	86.42819	-232.86859	-567.5936	-436.71054	68.2195	-322.87457	-526.6448	100.0	100.0	365000	-261.67575	57.024593	317.7686	-462.63303	-261.67438	56.9921	341.80627	-466.89938	-263.63394	54.946888	88.54531	-457.39017	10.98407	6.9907904	68.05101	-12.609461	237.44252	220.59895	221.57527	57.269287	4599.194908618927
74	-362.7049	81.449	-204.0233	-498.22052	-342.16855	54.541996	-249.42363	-420.86307	100.0	100.0	370000	-265.9367	55.383038	420.6662	-470.15622	-265.93958	55.353233	272.4157	-462.11942	-267.8874	53.295193	37.69892	-469.8176	11.20821	7.121821	73.67502	-13.083102	240.7603	222.90822	224.26497	56.17163	4662.469579935074
