Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
53	248.74611	107.529945	318.88025	9.804044	410.71616	483.40878	1012.3268	13.386957	835.6667	408.4	265000	85.27968	17.088852	115.261826	-70.60038	85.27986	17.087667	119.60716	-39.713417	85.89415	17.134022	112.171875	-11.843872	-3.601384	1.9614729	59.74361	-14.5765085	-86.27318	0.6622781	0.657823	0.7124503	4044.184985637665
54	267.3625	112.02491	330.82852	17.28422	882.5292	300.12198	1018.74365	22.38626	836.1667	901.5	270000	85.30314	17.131573	118.468216	-49.757374	85.30306	17.131365	125.39022	-29.734266	85.91342	17.182	112.1505	-12.861019	-3.5696905	1.9546015	48.581	-15.450676	-86.29099	0.6644353	0.63945055	0.7053983	4122.673384666443
55	251.29811	110.274376	331.6423	7.243464	906.67175	294.73502	1013.7593	22.600529	835.1667	901.5	275000	85.43779	17.069376	118.24218	-62.943443	85.43764	17.069214	120.89126	-24.683064	86.05156	17.124254	113.309	-3.1262774	-3.628037	1.9550905	38.485405	-15.722266	-86.42006	0.62584716	0.63163656	0.6996948	4202.044435977936
56	297.49487	16.277521	325.91373	277.14008	806.45325	396.21796	1017.24457	12.520472	1000.0	802.9	280000	85.69363	16.796726	120.041756	-62.85473	85.69378	16.798538	117.65601	-50.120026	86.31437	16.826694	113.27852	-6.33328	-3.5986257	1.9793081	40.437466	-15.350755	-86.69341	0.6473043	0.6229774	0.71980643	4279.469656705856
57	197.62306	142.40063	339.6417	12.963342	1001.33624	16.74062	1019.3519	966.98413	632.0	1000.0	285000	85.91495	16.70204	119.53645	-55.96493	85.91489	16.700968	120.51942	-37.584023	86.534164	16.746073	118.153656	-6.7592373	-3.6096368	1.9575381	51.48693	-16.216085	-86.90442	0.602504	0.6082839	0.6978921	4362.307552814484
58	167.2848	140.68298	325.79715	9.627474	986.8297	9.791441	999.26843	967.114	563.0	1000.0	290000	86.06642	16.70812	120.30877	-54.084934	86.06641	16.707468	117.97949	-55.320614	86.68657	16.752287	115.62287	-9.846712	-3.6651115	1.881443	31.060032	-16.12503	-87.04739	0.6313364	0.6458019	0.64684767	4444.221404790878
59	173.56136	141.93793	318.05902	15.703136	999.3329	19.36499	1015.4374	954.92487	565.1111	1000.0	295000	86.07288	16.778969	131.79482	-88.75947	86.07275	16.779	119.37861	-58.59663	86.68599	16.831253	115.61558	-3.593084	-3.6204295	1.9555771	33.541237	-16.88931	-87.06327	0.7356664	0.7449286	0.7032703	4527.0332362651825
60	295.8167	20.361103	327.95178	266.47885	983.9772	6.8760333	994.94635	972.1011	1000.0	1000.0	300000	86.15314	16.763863	117.58729	-55.787235	86.15292	16.765163	119.43109	-72.04373	86.77145	16.812744	114.72969	-6.0078907	-3.6563463	1.915814	40.855663	-18.758028	-87.13827	0.67380637	0.6721711	0.7051118	4610.911062955856
61	187.33134	139.13065	343.7226	8.703187	794.801	380.58865	1004.3593	19.63436	631.125	805.0	305000	86.40843	16.52827	120.15817	-45.027706	86.40844	16.527292	118.99044	-85.44322	87.02946	16.564833	114.48757	-8.362671	-3.673278	1.9622209	46.515022	-15.33306	-87.392136	0.67168045	0.69206214	0.71655107	4690.890720844269
62	289.1129	31.993753	328.7125	235.63083	696.7875	446.47137	995.5731	12.954517	1000.0	704.3	310000	86.46083	16.404087	123.96796	-36.405033	86.46111	16.404064	120.88052	-46.599064	87.07451	16.451525	116.29741	-4.5082164	-3.6336908	1.9764001	38.727737	-16.17915	-87.44614	0.67168474	0.6701129	0.72005004	4767.269764184952
